t,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,motor_0_thrust_n,motor_1_thrust_n,motor_2_thrust_n,motor_3_thrust_n
0.260000000,0.02051484032,0.0,1.1,0.2858560640000001,0.0,0.0,0.9905169843700351,0.0,0.13739033326435926,0.0,0.0,1.3020133633794693,0.0,0.11521619432529805,0.11416858752169078,0.11416858752169082,0.11521619432529805
0.280000000,0.02681459648,0.0,1.1,0.34411955200000005,0.0,0.0,0.9886909531447506,0.0,0.14996732700733384,0.0,0.0,1.2322905149563543,0.0,0.1162066814481827,0.11491422917628195,0.11491422917628195,0.1162066814481827
0.300000000,0.034332792,0.0,1.1,0.40769999999999984,0.0,0.0,0.9868300134876284,0.0,0.16176070128435752,0.0,0.0,1.1494078343854701,0.0,0.11720446843818665,0.11570963683663872,0.11570963683663872,0.11720446843818665
0.320000000,0.04317294848,0.0,1.1,0.47631564800000026,0.0,0.0,0.9849822051329828,0.0,0.17265588774022914,0.0,0.0,1.055789167656552,0.0,0.11818856118294674,0.11653040996415123,0.11653040996415123,0.11818856118294672
0.340000000,0.05343237632,0.0,1.1,0.549627136,0.0,0.0,0.983194281106735,0.0,0.18256233346178102,0.0,0.0,0.9536226209599878,0.0,0.11913782095587287,0.11735105734190805,0.11735105734190805,0.11913782095587286
0.360000000,0.06520108032000001,0.0,1.1,0.6272432640000001,0.0,0.0,0.9815100677895341,0.0,0.19141051911476586,0.0,0.0,0.8448181225940289,0.0,0.12003161347223422,0.11814608962528327,0.11814608962528331,0.12003161347223419
0.380000000,0.07856078048000001,0.0,1.1,0.7087267520000002,0.0,0.0,0.9799692850086378,0.0,0.19914868927426924,0.0,0.0,0.7309905204557442,0.0,0.12085038583080539,0.11889099674225166,0.11889099674225166,0.12085038583080533
0.400000000,0.09358404800000002,0.0,1.1,0.7936000000000001,0.0,0.0,0.9786067812411074,0.0,0.2057395628189173,0.0,0.0,0.6134644278660464,0.0,0.12157617331225229,0.11956308171046456,0.11956308171046456,0.12157617331225226
0.420000000,0.11033355648000001,0.0,1.1,0.8813508479999997,0.0,0.0,0.9774521076061978,0.0,0.2111572336819221,0.0,0.0,0.4932959335969258,0.0,0.12219303738691646,0.12014214286010437,0.12014214286010437,0.12219303738691646
0.440000000,0.12886144832000002,0.0,1.1,0.9714383359999998,0.0,0.0,0.97652934171859,0.0,0.21538441160552305,0.0,0.0,0.371306283244752,0.0,0.1226874355293685,0.12061101073518368,0.12061101073518368,0.12268743552936848
0.460000000,0.14920881632000002,0.0,1.1,1.0632984639999998,0.0,0.0,0.9758570739177306,0.0,0.2184100988615797,0.0,0.0,0.24812331792515524,0.0,0.12304852305882451,0.12095595407311387,0.12095595407311391,0.1230485230588245
0.480000000,0.17140530048000002,0.0,1.1,1.1563499519999998,0.0,0.0,0.9754484788712935,0.0,0.22022775725979613,0.0,0.0,0.124227451814346,0.0,0.12326838721954024,0.12116697223098823,0.12116697223098817,0.12326838721954021
0.500000000,0.19546880000000003,0.0,1.1,1.25,0.0,0.0,0.9753114109146014,0.0,0.22083399135950427,0.0,0.0,1.1214980637117914e-14,0.0,0.12334221386702987,0.12123799060083065,0.12123799060083065,0.12334221386702984
0.520000000,0.22140530048000004,0.0,1.1,1.3436500480000002,0.0,0.0,0.9754484788712935,0.0,0.22022775725979635,0.0,0.0,-0.12422745181436964,0.0,0.12326838721954059,0.12116697223098785,0.12116697223098791,0.12326838721954055
0.540000000,0.24920881632000005,0.0,1.1,1.4367015360000004,0.0,0.0,0.9758570739177307,0.0,0.2184100988615792,0.0,0.0,-0.24812331792520737,0.0,0.12304852305882441,0.12095595407311391,0.12095595407311396,0.12304852305882436
0.560000000,0.27886144832000004,0.0,1.1,1.5285616639999997,0.0,0.0,0.9765293417185902,0.0,0.21538441160552232,0.0,0.0,-0.3713062832447532,0.0,0.12268743552936773,0.12061101073518421,0.12061101073518427,0.12268743552936771
0.580000000,0.31033355648000005,0.0,1.1,1.6186491519999997,0.0,0.0,0.9774521076061979,0.0,0.21115723368192163,0.0,0.0,-0.49329593359682156,0.0,0.12219303738691562,0.12014214286010513,0.12014214286010513,0.12219303738691557
0.600000000,0.34358404800000003,0.0,1.1,1.706399999999999,0.0,0.0,0.9786067812411072,0.0,0.20573956281891856,0.0,0.0,-0.6134644278658551,0.0,0.12157617331225314,0.11956308171046391,0.11956308171046391,0.12157617331225322
0.620000000,0.37856078048,0.0,1.1,1.7912732480000004,0.0,0.0,0.979969285008637,0.0,0.19914868927427248,0.0,0.0,-0.7309905204558311,0.0,0.1208503858308081,0.11889099674224962,0.11889099674224962,0.12085038583080811
0.640000000,0.41520108032,0.0,1.1,1.8727567360000021,0.0,0.0,0.9815100677895342,0.0,0.19141051911476542,0.0,0.0,-0.8448181225943985,0.0,0.12003161347223401,0.11814608962528333,0.11814608962528333,0.12003161347223401
0.660000000,0.45343237632000005,0.0,1.1,1.9503728640000002,0.0,0.0,0.9831942811067358,0.0,0.18256233346177705,0.0,0.0,-0.9536226209600457,0.0,0.11913782095586946,0.11735105734191069,0.11735105734191069,0.11913782095586949
0.680000000,0.49317294848000004,0.0,1.1,2.0236843519999983,0.0,0.0,0.9849822051329831,0.0,0.17265588774022755,0.0,0.0,-1.0557891676562112,0.0,0.11818856118294577,0.1165304099641519,0.11653040996415194,0.11818856118294578
