step,t,x,y,z,vx,vy,vz,next_x,next_y,next_z,next_vx,next_vy,next_vz,nominal_vx,nominal_vy,nominal_vz,command_vx,command_vy,command_vz,accel_x,accel_y,accel_z,constraint_active,sector,azimuth_rad,depth_m,margin_m,a_x,a_y,a_z,b,current_slack_m,lookahead_violation_m,obstacle_clearance_m,obstacle_name,status,constraint_age_frames,gate_collision,admm_status,admm_iterations,admm_pri_res,admm_dua_res,admm_terminal_x,admm_terminal_y,admm_terminal_z
126,6.300000000,4.271559812,0.380740918,1.072281831,1.052011117,-1.474976834,0.127158927,4.322475822,0.307159659,1.082372888,0.981076517,-1.451661771,0.263532460,0.050000000,-0.250000000,0.055436337,0.050000000,-0.250000000,0.055436337,-0.800000000,0.800000000,-0.204921685,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.512475822,,stale_depth,0,False,,,,,,,
127,6.350000000,4.322475822,0.307159659,1.082372888,0.981076517,-1.451661771,0.263532460,4.369298064,0.237655885,1.095947441,0.899305981,-1.317778257,0.273118049,0.050000000,-0.250000000,0.035254224,0.050000000,-0.250000000,0.035254224,-0.800000000,0.800000000,-0.652223531,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.559298064,,stale_depth,0,False,,,,,,,
128,6.400000000,4.369298064,0.237655885,1.095947441,0.899305981,-1.317778257,0.273118049,4.412445201,0.178536028,1.108698772,0.834675379,-1.049073339,0.228966594,0.050000000,-0.213890296,0.008105118,0.050000000,-0.213890296,0.008105118,-0.800000000,0.800000000,-0.757179802,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.602445201,,stale_depth,0,False,,,,,,,
129,6.450000000,4.412445201,0.178536028,1.108698772,0.834675379,-1.049073339,0.228966594,4.452455294,0.135349406,1.116967100,0.766729354,-0.697052284,0.101149575,0.050000000,-0.160682425,-0.017397545,0.050000000,-0.160682425,-0.017397545,-0.800000000,0.800000000,-0.703897538,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.642455294,,stale_depth,0,False,,,,,,,
130,6.500000000,4.452455294,0.135349406,1.116967100,0.766729354,-0.697052284,0.101149575,4.488169230,0.110633514,1.116816849,0.664997031,-0.319074334,-0.097795006,0.050000000,-0.121814466,-0.033934200,0.050000000,-0.121814466,-0.033934200,-0.800000000,0.800000000,-0.385953644,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.678169230,,stale_depth,0,False,,,,,,,
131,6.550000000,4.488169230,0.110633514,1.116816849,0.664997031,-0.319074334,-0.097795006,4.518381207,0.105188408,1.105758083,0.554633639,0.070260044,-0.327029664,0.050000000,-0.099570162,-0.033633699,0.050000000,-0.099570162,-0.033633699,-0.800000000,0.627154776,0.183318020,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.708381207,,stale_depth,0,False,,,,,,,
132,6.600000000,4.518381207,0.105188408,1.105758083,0.554633639,0.070260044,-0.327029664,4.543665536,0.119702353,1.083630563,0.471882820,0.474649815,-0.535741072,0.050000000,-0.094669567,-0.011516165,0.050000000,-0.094669567,-0.011516165,-0.800000000,-0.471227460,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.733665536,,stale_depth,0,False,,,,,,,
133,6.650000000,4.543665536,0.119702353,1.083630563,0.471882820,0.474649815,-0.535741072,4.566325740,0.155729685,1.053748890,0.452457022,0.919912576,-0.639546544,0.050000000,-0.107732117,0.032738874,0.050000000,-0.107732117,0.032738874,-0.800000000,-0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.756325740,,stale_depth,0,False,,,,,,,
134,6.700000000,4.566325740,0.155729685,1.053748890,0.452457022,0.919912576,-0.639546544,4.591539000,0.214926446,1.024066377,0.568537147,1.384769887,-0.541234712,0.050000000,-0.140156716,0.092502219,0.050000000,-0.140156716,0.092502219,-0.800000000,-0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.781539000,,stale_depth,0,False,,,,,,,
135,6.750000000,4.591539000,0.214926446,1.024066377,0.568537147,1.384769887,-0.541234712,4.626692466,0.294224228,1.004586585,0.832799892,1.716999268,-0.250199989,0.050000000,-0.193433801,0.151867245,0.050000000,-0.193433801,0.151867245,-0.800000000,-0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.816692466,,stale_depth,0,False,,,,,,,
136,6.800000000,4.626692466,0.294224228,1.004586585,0.832799892,1.716999268,-0.250199989,4.678097850,0.382848431,1.001815995,1.205644084,1.778129137,0.107097657,0.050000000,-0.250000000,0.190826830,0.050000000,-0.250000000,0.190826830,-0.800000000,-0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.868097850,,stale_depth,0,False,,,,,,,
137,6.850000000,4.678097850,0.382848431,1.001815995,1.205644084,1.778129137,0.107097657,4.747655737,0.468742225,1.012337469,1.548043439,1.644607887,0.293545244,0.050000000,-0.250000000,0.196368010,0.050000000,-0.250000000,0.196368010,-0.800000000,-0.800000000,0.255058153,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.938433457,,stale_depth,0,False,,,,,,,
138,6.900000000,4.747655737,0.468742225,1.012337469,1.548043439,1.644607887,0.293545244,4.832089791,0.545523176,1.028684332,1.796922038,1.431090534,0.355438616,0.050000000,-0.250000000,0.175325062,0.050000000,-0.250000000,0.175325062,-0.800000000,-0.800000000,-0.337771949,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.025479429,,stale_depth,0,False,,,,,,,
139,6.950000000,4.832089791,0.545523176,1.028684332,1.796922038,1.431090534,0.355438616,4.926190733,0.610008296,1.047698692,1.933848531,1.160110810,0.401759006,0.050000000,-0.250000000,0.142631337,0.050000000,-0.250000000,0.142631337,-0.800000000,-0.800000000,-0.608020797,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.123039918,,stale_depth,0,False,,,,,,,
140,7.000000000,4.926190733,0.610008296,1.047698692,1.933848531,1.160110810,0.401759006,5.022992499,0.658984932,1.068891155,1.907706063,0.816656456,0.434888277,0.050000000,-0.250000000,0.104602617,0.050000000,-0.250000000,0.104602617,-0.800000000,-0.800000000,-0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.223099832,,stale_depth,0,False,,,,,,,
141,7.050000000,5.022992499,0.658984932,1.068891155,1.907706063,0.816656456,0.434888277,5.112861532,0.689362728,1.089661833,1.674628227,0.428842597,0.382245357,0.050000000,-0.250000000,0.062217689,0.050000000,-0.250000000,0.062217689,-0.800000000,-0.800000000,-0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.315142368,,stale_depth,0,False,,,,,,,
142,7.100000000,5.112861532,0.689362728,1.089661833,1.674628227,0.428842597,0.382245357,5.187879660,0.701858058,1.103764718,1.337981741,0.103148252,0.185231672,0.050000000,-0.250000000,0.020676335,0.050000000,-0.250000000,0.020676335,-0.800000000,-0.800000000,-0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.390954772,,stale_depth,0,False,,,,,,,
143,7.150000000,5.187879660,0.701858058,1.103764718,1.337981741,0.103148252,0.185231672,5.245797159,0.700417062,1.105041589,0.999839440,-0.135526240,-0.115336824,0.050000000,-0.250000000,-0.007529436,0.050000000,-0.250000000,-0.007529436,-0.800000000,-0.800000000,-0.550746021,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.448536594,,stale_depth,0,False,,,,,,,
144,7.200000000,5.245797159,0.700417062,1.105041589,0.999839440,-0.135526240,-0.115336824,5.286981448,0.688635435,1.090004349,0.671117113,-0.314919152,-0.459237287,0.050000000,-0.250000000,-0.010083177,0.050000000,-0.250000000,-0.010083177,-0.800000000,-0.327067887,0.300724706,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.488607904,,stale_depth,0,False,,,,,,,
145,7.250000000,5.286981448,0.688635435,1.090004349,0.671117113,-0.314919152,-0.459237287,5.311536661,0.669048627,1.057509852,0.337271082,-0.452143437,-0.810492112,0.050000000,-0.250000000,0.019991302,0.050000000,-0.250000000,0.019991302,-0.800000000,0.185483291,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.511572162,,stale_depth,0,False,,,,,,,
146,7.300000000,5.311536661,0.669048627,1.057509852,0.337271082,-0.452143437,-0.810492112,5.318679745,0.642910092,1.008006300,-0.019981635,-0.582234334,-1.138354640,0.050000000,-0.250000000,0.084980296,0.050000000,-0.250000000,0.084980296,-0.800000000,0.577552678,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.516845976,,stale_depth,0,False,,,,,,,
147,7.350000000,5.318679745,0.642910092,1.008006300,-0.019981635,-0.582234334,-1.138354640,5.305863811,0.608937493,0.944397674,-0.448501222,-0.767446235,-1.376715438,0.050000000,-0.250000000,0.183987401,0.050000000,-0.250000000,0.183987401,0.199947530,0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.501928847,,stale_depth,0,False,,,,,,,
148,7.400000000,5.305863811,0.608937493,0.944397674,-0.448501222,-0.767446235,-1.376715438,5.269459462,0.561920910,0.873735621,-0.944235660,-1.097019843,-1.429244425,0.050000000,-0.250000000,0.311204652,0.050000000,-0.250000000,0.311204652,0.800000000,0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.463140475,,stale_depth,0,False,,,,,,,
149,7.450000000,5.269459462,0.561920910,0.873735621,-0.944235660,-1.097019843,-1.429244425,5.208937833,0.493488655,0.807596737,-1.403989909,-1.606811496,-1.218353099,0.050000000,-0.250000000,0.452528758,0.050000000,-0.250000000,0.452528758,0.800000000,0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.400208556,,stale_depth,0,False,,,,,,,
150,7.500000000,5.208937833,0.493488655,0.807596737,-1.403989909,-1.606811496,-1.218353099,5.130068665,0.397576702,0.754790136,-1.702427187,-2.184548391,-0.913426347,0.050000000,-0.250000000,0.584806526,0.050000000,-0.250000000,0.584806526,0.800000000,0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.320690281,,stale_depth,0,False,,,,,,,
151,7.550000000,5.130068665,0.397576702,0.754790136,-1.702427187,-2.184548391,-0.913426347,5.040012942,0.274946387,0.715774432,-1.875616842,-2.669026238,-0.659271264,0.050000000,-0.250000000,0.690419728,0.050000000,-0.250000000,0.690419728,0.800000000,0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.231643613,,stale_depth,0,False,,,,,,,
152,7.600000000,5.040012942,0.274946387,0.715774432,-1.875616842,-2.669026238,-0.659271264,4.942770762,0.130618172,0.691622743,-1.988532413,-3.047449492,-0.321178360,0.050000000,-0.247451748,0.700000000,0.050000000,-0.247451748,0.700000000,0.800000000,0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.135318767,,stale_depth,0,False,,,,,,,
153,7.650000000,4.942770762,0.130618172,0.691622743,-1.988532413,-3.047449492,-0.321178360,4.843484905,-0.029057804,0.690151646,-1.953934182,-3.281195696,0.225241632,0.050000000,-0.117556355,0.700000000,0.050000000,-0.117556355,0.700000000,0.800000000,0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.036174141,,stale_depth,0,False,,,,,,,
154,7.700000000,4.843484905,-0.029057804,0.690151646,-1.953934182,-3.281195696,0.225241632,4.750890190,-0.193789140,0.717166671,-1.741105209,-3.264717640,0.802104668,0.050000000,0.026152023,0.700000000,0.050000000,0.026152023,0.700000000,0.800000000,0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.946512587,,stale_depth,0,False,,,,,,,
155,7.750000000,4.750890190,-0.193789140,0.717166671,-1.741105209,-3.264717640,0.802104668,4.672814723,-0.350283475,0.771271521,-1.393627514,-2.974510546,1.301978486,0.050000000,0.174410226,0.700000000,0.050000000,0.174410226,0.700000000,0.800000000,0.800000000,-0.291727622,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.879416282,,stale_depth,0,False,,,,,,,
156,7.800000000,4.672814723,-0.350283475,0.771271521,-1.393627514,-2.974510546,1.301978486,4.613290564,-0.486654889,0.844517809,-1.010068952,-2.490590967,1.581425201,0.050000000,0.250000000,0.657456959,0.050000000,0.250000000,0.657456959,0.800000000,0.800000000,-0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.837447308,,stale_depth,0,False,,,,,,,
157,7.850000000,4.613290564,-0.486654889,0.844517809,-1.010068952,-2.490590967,1.581425201,4.573522873,-0.596412318,0.925773878,-0.599449957,-1.929298575,1.634739698,0.050000000,0.250000000,0.510964382,0.050000000,0.250000000,0.510964382,0.800000000,0.800000000,-0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.817080375,,stale_depth,0,False,,,,,,,
158,7.900000000,4.573522873,-0.596412318,0.925773878,-0.599449957,-1.929298575,1.634739698,4.557690715,-0.675869833,1.004034764,-0.051238481,-1.305728295,1.469602939,0.050000000,0.250000000,0.348452243,0.050000000,0.250000000,0.348452243,0.800000000,0.800000000,-0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.817819880,,stale_depth,0,False,,,,,,,
159,7.950000000,4.557690715,-0.675869833,1.004034764,-0.051238481,-1.305728295,1.469602939,4.572509787,-0.728507896,1.068093102,0.616178139,-0.875465899,1.105477189,0.050000000,0.250000000,0.191930472,0.050000000,0.250000000,0.191930472,0.289252801,0.800000000,-0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.844147654,,stale_depth,0,False,,,,,,,
