step,t,k,x,y,z,vx,vy,vz
46,2.300000000,16,1.512208462,-0.251325339,1.090577245,-0.376767218,0.471753061,-0.011255440
46,2.300000000,17,1.504444242,-0.241768643,1.090377688,-0.398836523,0.483597636,-0.008701731
46,2.300000000,18,1.496286750,-0.231994286,1.090227485,-0.416105479,0.493503004,-0.006322392
46,2.300000000,19,1.487830997,-0.222041890,1.090123177,-0.428698301,0.501388788,-0.004111308
46,2.300000000,20,1.479168773,-0.211952403,1.090061426,-0.436776072,0.507209301,-0.002062278
46,2.300000000,21,1.470388532,-0.201767296,1.090039134,-0.440531135,0.510949850,-0.000169045
46,2.300000000,22,1.461574554,-0.191528097,1.090053201,-0.440182537,0.512623787,0.001574588
46,2.300000000,23,1.452806711,-0.181275800,1.090100646,-0.435972333,0.512269258,0.003174893
46,2.300000000,24,1.444159508,-0.171050370,1.090178847,-0.428163499,0.509947419,0.004638085
47,2.350000000,0,1.532210588,-0.347964585,1.099858999,0.342556506,0.280291885,-0.061643455
47,2.350000000,1,1.538517475,-0.342342108,1.098664045,0.288972706,0.282719254,-0.057857793
47,2.350000000,2,1.543784976,-0.336629778,1.097523689,0.237952247,0.289131969,-0.056176029
47,2.350000000,3,1.548036575,-0.330754459,1.096465945,0.187115416,0.298886389,-0.049597774
47,2.350000000,4,1.551263332,-0.324658871,1.095500112,0.135406673,0.311023951,-0.046981849
47,2.350000000,5,1.553448319,-0.318300813,1.094589949,0.083055310,0.325068116,-0.044034444
47,2.350000000,6,1.554585338,-0.311645985,1.093739867,0.030715121,0.340632647,-0.040975951
47,2.350000000,7,1.554681659,-0.304668367,1.092951536,-0.020894472,0.357269615,-0.037857857
47,2.350000000,8,1.553758860,-0.297351152,1.092226505,-0.071069889,0.374511987,-0.034655306
47,2.350000000,9,1.551852465,-0.289686829,1.091566443,-0.119170792,0.391909003,-0.031357098
47,2.350000000,10,1.549009442,-0.281676501,1.090973258,-0.164639980,0.409044951,-0.027959112
47,2.350000000,11,1.545287371,-0.273329228,1.090449095,-0.207006291,0.425545365,-0.024460539
47,2.350000000,12,1.540752292,-0.264661133,1.089995861,-0.245877072,0.441073805,-0.020862335
47,2.350000000,13,1.535477519,-0.255694747,1.089613676,-0.280929506,0.455328166,-0.017352488
47,2.350000000,14,1.529541969,-0.246458143,1.089299560,-0.311923683,0.468058020,-0.014067899
47,2.350000000,15,1.523028374,-0.236983791,1.089048862,-0.338709116,0.479075730,-0.011001395
47,2.350000000,16,1.516021848,-0.227307335,1.088857412,-0.361212224,0.488247663,-0.008145682
47,2.350000000,17,1.508608341,-0.217466682,1.088721037,-0.379422963,0.495484680,-0.005493285
47,2.350000000,18,1.500873089,-0.207501099,1.088635683,-0.393384725,0.500735283,-0.003036690
47,2.350000000,19,1.492900491,-0.197450548,1.088597655,-0.403186023,0.503980160,-0.000768325
47,2.350000000,20,1.484772444,-0.187355116,1.088603139,-0.408953667,0.505228460,0.001319338
47,2.350000000,21,1.476568103,-0.177254409,1.088648677,-0.410846770,0.504513800,0.003233924
47,2.350000000,22,1.468363047,-0.167187184,1.088730931,-0.409051806,0.501891553,0.004982963
47,2.350000000,23,1.460229039,-0.157190874,1.088846445,-0.403778613,0.497436255,0.006573903
47,2.350000000,24,1.452233315,-0.147301242,1.088992357,-0.395257890,0.491239846,0.008014187
48,2.400000000,0,1.545702934,-0.333664656,1.097233057,0.218950093,0.292837173,-0.042334672
48,2.400000000,1,1.549843907,-0.327756792,1.096395254,0.196570590,0.297912478,-0.041441329
48,2.400000000,2,1.553587914,-0.321743697,1.095634103,0.177832931,0.303630471,-0.034667671
48,2.400000000,3,1.556941986,-0.315598816,1.095004559,0.156986624,0.311225384,-0.028286593
48,2.400000000,4,1.559839964,-0.309279919,1.094495773,0.132092074,0.321025729,-0.022584381
48,2.400000000,5,1.562197924,-0.302744567,1.094094634,0.103048474,0.332806110,-0.017535064
48,2.400000000,6,1.563938856,-0.295957565,1.093788743,0.070529431,0.346107811,-0.013053769
48,2.400000000,7,1.565002441,-0.288893670,1.093566895,0.035477944,0.360405833,-0.009132005
48,2.400000000,8,1.565347672,-0.281538159,1.093417883,-0.001121804,0.375186145,-0.005766992
48,2.400000000,9,1.564953327,-0.273886174,1.093331575,-0.038340636,0.389976144,-0.002854883
48,2.400000000,10,1.563815475,-0.265941739,1.093299150,-0.075351834,0.404365659,-0.000384011
48,2.400000000,11,1.561945438,-0.257716477,1.093311906,-0.111443020,0.418009818,0.001657001
48,2.400000000,12,1.559367895,-0.249228179,1.093361259,-0.146015272,0.430626541,0.003283889
48,2.400000000,13,1.556118250,-0.240499705,1.093439817,-0.178578138,0.441993773,0.004570205
48,2.400000000,14,1.552240729,-0.231557846,1.093541265,-0.208737567,0.451940626,0.005574550
48,2.400000000,15,1.547786713,-0.222432330,1.093660235,-0.236186758,0.460342079,0.006320516
48,2.400000000,16,1.542812705,-0.213154942,1.093793273,-0.260698706,0.467115283,0.006982199
48,2.400000000,17,1.537379384,-0.203758880,1.093938708,-0.282103091,0.472200364,0.007564123
48,2.400000000,18,1.531549931,-0.194278359,1.094094992,-0.300281078,0.475558758,0.008070657
48,2.400000000,19,1.525389910,-0.184748068,1.094260812,-0.315163523,0.477174729,0.008506155
48,2.400000000,20,1.518965364,-0.175202861,1.094434619,-0.326727182,0.477054894,0.008874767
48,2.400000000,21,1.512342691,-0.165677205,1.094615221,-0.334990323,0.475226641,0.009180571
48,2.400000000,22,1.505587220,-0.156204820,1.094801307,-0.340008259,0.471736163,0.009427501
48,2.400000000,23,1.498763204,-0.146818340,1.094991803,-0.341869235,0.466646910,0.009619422
48,2.400000000,24,1.491932631,-0.137548998,1.095185637,-0.340691328,0.460038215,0.009760061
49,2.450000000,0,1.555100918,-0.318752527,1.096453071,0.173941165,0.298465729,0.008081044
49,2.450000000,1,1.558593392,-0.312867463,1.096639276,0.175795555,0.289409459,0.010535024
49,2.450000000,2,1.562122941,-0.307179332,1.096846819,0.176453203,0.279663920,0.010219512
49,2.450000000,3,1.565614581,-0.301662743,1.097048044,0.171624631,0.272577584,0.009892518
49,2.450000000,4,1.568944097,-0.296250999,1.097242594,0.160203695,0.269261956,0.009556300
49,2.450000000,5,1.571980953,-0.290866524,1.097430229,0.142481282,0.269814223,0.009212877
49,2.450000000,6,1.574607491,-0.285435140,1.097611070,0.119338088,0.273870409,0.008864095
49,2.450000000,7,1.576725841,-0.279892117,1.097784758,0.091857955,0.280880034,0.008511533
49,2.450000000,8,1.578260422,-0.274184406,1.097951412,0.061146073,0.290240169,0.008156698
49,2.450000000,9,1.579157352,-0.268270910,1.098110914,0.028246542,0.301359713,0.007800966
49,2.450000000,10,1.579382300,-0.262122065,1.098263383,-0.005892077,0.313688248,0.007445562
49,2.450000000,11,1.578919053,-0.255718708,1.098408699,-0.040428311,0.326728225,0.007091624
49,2.450000000,12,1.577767372,-0.249051169,1.098547101,-0.074628472,0.340038359,0.006740206
49,2.450000000,13,1.575940251,-0.242117971,1.098678470,-0.107862405,0.353233248,0.006392207
49,2.450000000,14,1.573462725,-0.234924823,1.098802805,-0.139597014,0.365980864,0.006048478
49,2.450000000,15,1.570369363,-0.227483585,1.098920465,-0.169388995,0.377999485,0.005709867
49,2.450000000,16,1.566702485,-0.219811261,1.099031329,-0.196877331,0.389054060,0.005376987
49,2.450000000,17,1.562511325,-0.211929098,1.099135637,-0.221775904,0.398952633,0.005050465
49,2.450000000,18,1.557850003,-0.203861833,1.099233389,-0.243866414,0.407542735,0.004730805
49,2.450000000,19,1.552776337,-0.195636839,1.099324942,-0.262991607,0.414707989,0.004418506
49,2.450000000,20,1.547350526,-0.187283501,1.099410176,-0.279048949,0.420364708,0.004113931
49,2.450000000,21,1.541634917,-0.178832605,1.099489450,-0.291984648,0.424458861,0.003817493
49,2.450000000,22,1.535691857,-0.170315683,1.099562883,-0.301788300,0.426963210,0.003529441
49,2.450000000,23,1.529583812,-0.161764637,1.099630713,-0.308488339,0.427874595,0.003250028
49,2.450000000,24,1.523372412,-0.153211147,1.099692941,-0.312148124,0.427212089,0.002979431
50,2.500000000,0,1.563977599,-0.304580837,1.097820282,0.185763583,0.265064210,0.043180339
50,2.500000000,1,1.567802548,-0.299464315,1.098650813,0.196446717,0.246670201,0.039873399
50,2.500000000,2,1.571804166,-0.294696659,1.099416494,0.202618644,0.230757788,0.036696710
50,2.500000000,3,1.575857639,-0.290202796,1.100119948,0.201403841,0.219484538,0.033650979
50,2.500000000,4,1.579808116,-0.285882711,1.100763798,0.192357227,0.213390678,0.030736219
50,2.500000000,5,1.583504200,-0.281634241,1.101350665,0.176122338,0.212250486,0.027951835
50,2.500000000,6,1.586812615,-0.277363569,1.101883173,0.153782383,0.215500534,0.025296791
50,2.500000000,7,1.589623094,-0.272989690,1.102363825,0.126549870,0.222452790,0.022769731
50,2.500000000,8,1.591850162,-0.268445641,1.102795243,0.095621549,0.232398823,0.020368878
50,2.500000000,9,1.593430996,-0.263678432,1.103179812,0.062113494,0.244659349,0.018092172
50,2.500000000,10,1.594324350,-0.258648157,1.103520036,0.027034946,0.258606493,0.015937259
50,2.500000000,11,1.594507933,-0.253326803,1.103818417,-0.008719238,0.273672342,0.013901592
50,2.500000000,12,1.593976259,-0.247697204,1.104077220,-0.044367429,0.289351046,0.011982430
50,2.500000000,13,1.592738390,-0.241751656,1.104298830,-0.079236023,0.305197477,0.010176804
50,2.500000000,14,1.590815663,-0.235490769,1.104485393,-0.112752497,0.320824564,0.008481616
50,2.500000000,15,1.588240266,-0.228922367,1.104639173,-0.144437835,0.335899740,0.006893628
50,2.500000000,16,1.585052729,-0.222060338,1.104762197,-0.173898801,0.350141436,0.005409495
50,2.500000000,17,1.581301093,-0.214923784,1.104856610,-0.200820401,0.363315165,0.004025780
50,2.500000000,18,1.577038407,-0.207536072,1.104924202,-0.224958643,0.375229895,0.002739023
50,2.500000000,19,1.572322369,-0.199923947,1.104967117,-0.246133536,0.385734409,0.001545693
50,2.500000000,20,1.567213535,-0.192116797,1.104986906,-0.264222622,0.394713908,0.000442195
50,2.500000000,21,1.561774373,-0.184146032,1.104985595,-0.279154867,0.402086675,-0.000575009
50,2.500000000,22,1.556068540,-0.176044315,1.104964852,-0.290905058,0.407800972,-0.001509501
50,2.500000000,23,1.550159335,-0.167845145,1.104926109,-0.299488932,0.411832362,-0.002364859
50,2.500000000,24,1.544109702,-0.159582198,1.104871035,-0.304959089,0.414181113,-0.003144596
51,2.550000000,0,1.574098468,-0.292621970,1.100042462,0.220955864,0.217932001,0.045235235
51,2.550000000,1,1.578773260,-0.288396180,1.100860000,0.246905401,0.205446064,0.036524739
51,2.550000000,2,1.583954334,-0.284373969,1.101535320,0.270138264,0.197525546,0.031011812
51,2.550000000,3,1.589523315,-0.280466527,1.102107406,0.285160273,0.193936363,0.026194705
51,2.550000000,4,1.595294356,-0.276589155,1.102590084,0.290240675,0.194477558,0.022069803
51,2.550000000,5,1.601066947,-0.272661865,1.102992296,0.285415858,0.198865712,0.018150281
51,2.550000000,6,1.606651187,-0.268611848,1.103318572,0.271586001,0.206666440,0.014484527
51,2.550000000,7,1.611879230,-0.264376163,1.103575230,0.250025302,0.217340529,0.011179942
51,2.550000000,8,1.616610169,-0.259903044,1.103769898,0.222115099,0.230311289,0.008286998
51,2.550000000,9,1.620730877,-0.255152315,1.103911042,0.189212799,0.245008260,0.005826267
51,2.550000000,10,1.624154210,-0.250094891,1.104007244,0.152592331,0.260890394,0.003802560
51,2.550000000,11,1.626817822,-0.244712189,1.104067445,0.113421656,0.277455628,0.002212449
51,2.550000000,12,1.628681183,-0.238995209,1.104099989,0.072760619,0.294240057,0.001048137
51,2.550000000,13,1.629724622,-0.232943967,1.104111433,0.031564534,0.310816020,0.000094866
51,2.550000000,14,1.629945874,-0.226566419,1.104104638,-0.009332855,0.326812923,-0.000780933
51,2.550000000,15,1.629357934,-0.219877288,1.104081035,-0.049225558,0.341927469,-0.001582538
51,2.550000000,16,1.627987266,-0.212896764,1.104042053,-0.087522298,0.355915278,-0.002313133
51,2.550000000,17,1.625870824,-0.205649421,1.103989124,-0.123732857,0.368581712,-0.002975956
51,2.550000000,18,1.623054385,-0.198163256,1.103923678,-0.157457292,0.379775345,-0.003574173
51,2.550000000,19,1.619590998,-0.190468922,1.103846788,-0.188376740,0.389382899,-0.004110981
51,2.550000000,20,1.615539432,-0.182598963,1.103759766,-0.216245353,0.397325158,-0.004589484
51,2.550000000,21,1.610962629,-0.174587250,1.103663683,-0.240883067,0.403553367,-0.005012810
51,2.550000000,22,1.605926394,-0.166468322,1.103559732,-0.262168884,0.408046007,-0.005383947
51,2.550000000,23,1.600498438,-0.158276886,1.103448868,-0.280034870,0.410806268,-0.005705849
51,2.550000000,24,1.594747782,-0.150047362,1.103332043,-0.294460654,0.411859691,-0.005981396
52,2.600000000,0,1.587042451,-0.282585621,1.101999760,0.299172252,0.188937381,0.032800574
52,2.600000000,1,1.593509436,-0.278919905,1.102541924,0.347875893,0.177704737,0.021413961
52,2.600000000,2,1.600926042,-0.275465518,1.102943420,0.392229795,0.168232843,0.018730016
52,2.600000000,3,1.609117985,-0.272164941,1.103317976,0.424638867,0.162572265,0.018729573
52,2.600000000,4,1.617815495,-0.268931627,1.103689194,0.442655742,0.161555231,0.018394083
52,2.600000000,5,1.626730084,-0.265672684,1.104051709,0.446513116,0.165064558,0.017860640
52,2.600000000,6,1.635591388,-0.262302756,1.104402304,0.437608778,0.172537744,0.017194150
52,2.600000000,7,1.644161820,-0.258749574,1.104738712,0.417742789,0.183269680,0.016447015
52,2.600000000,8,1.652240753,-0.254955113,1.105058789,0.388774008,0.196549922,0.015562993
52,2.600000000,9,1.659664154,-0.250875175,1.105359554,0.352480739,0.211711988,0.014515380
52,2.600000000,10,1.666302204,-0.246478230,1.105637550,0.310505986,0.228150815,0.013293460
52,2.600000000,11,1.672056437,-0.241744265,1.105889440,0.264337689,0.245329052,0.011895557
52,2.600000000,12,1.676856637,-0.236663282,1.106111646,0.215304047,0.262779176,0.010326356
52,2.600000000,13,1.680657387,-0.231233940,1.106301427,0.164576307,0.280102611,0.008654631
52,2.600000000,14,1.683435202,-0.225462258,1.106457233,0.113180831,0.296961725,0.006925457
52,2.600000000,15,1.685186028,-0.219360426,1.106578231,0.062008668,0.313074887,0.005172391
52,2.600000000,16,1.685922146,-0.212945744,1.106665373,0.011826066,0.328211278,0.003544581
52,2.600000000,17,1.685670018,-0.206239760,1.106721282,-0.036702797,0.342173100,0.002037322
52,2.600000000,18,1.684468627,-0.199267685,1.106748104,-0.083009623,0.354794323,0.000645946
52,2.600000000,19,1.682367444,-0.192057729,1.106748223,-0.126618281,0.365942001,-0.000634200
52,2.600000000,20,1.679424286,-0.184640437,1.106723905,-0.167139307,0.375515193,-0.001807863
52,2.600000000,21,1.675704479,-0.177048028,1.106677055,-0.204263404,0.383443356,-0.002879719
52,2.600000000,22,1.671277881,-0.169313893,1.106609702,-0.237754866,0.389683783,-0.003854339
52,2.600000000,23,1.666219354,-0.161471978,1.106523752,-0.267444938,0.394219607,-0.004736326
52,2.600000000,24,1.660605907,-0.153556347,1.106420994,-0.293225408,0.397057593,-0.005530163
53,2.650000000,0,1.605380774,-0.273824990,1.103096008,0.430918485,0.160998270,0.010595470
53,2.650000000,1,1.614640832,-0.270826221,1.103294492,0.494483411,0.138423011,0.009254241
53,2.650000000,2,1.625093818,-0.268281668,1.103466630,0.548459709,0.116606437,0.007955573
53,2.650000000,3,1.636471510,-0.266129464,1.103612661,0.586401045,0.099596128,0.006644782
53,2.650000000,4,1.648432970,-0.264256328,1.103733301,0.606795430,0.088801548,0.005418109
53,2.650000000,5,1.660631895,-0.262535244,1.103830218,0.610386729,0.084347002,0.004273168
53,2.650000000,6,1.672748446,-0.260843545,1.103905082,0.598883033,0.085758187,0.003207350
53,2.650000000,7,1.684500813,-0.259070903,1.103959322,0.574338973,0.092307121,0.002217978
53,2.650000000,8,1.695649505,-0.257122636,1.103994489,0.538863182,0.103184253,0.001302288
53,2.650000000,9,1.705996275,-0.254920214,1.104012012,0.494483352,0.117582679,0.000457474
53,2.650000000,10,1.715382457,-0.252401084,1.104013443,0.443087250,0.134737879,-0.000319296
53,2.650000000,11,1.723685026,-0.249517173,1.103999853,0.386400402,0.153945148,-0.001030851
53,2.650000000,12,1.730813980,-0.246233940,1.103972793,0.325980842,0.174565986,-0.001680059
53,2.650000000,13,1.736708999,-0.242528975,1.103933334,0.263222247,0.196028978,-0.002269691
53,2.650000000,14,1.741335750,-0.238390595,1.103882551,0.199360952,0.217828080,-0.002802562
53,2.650000000,15,1.744683385,-0.233816609,1.103821754,0.135484383,0.239519581,-0.003281451
53,2.650000000,16,1.746761441,-0.228813112,1.103751779,0.072540298,0.260718644,-0.003709020
53,2.650000000,17,1.747596741,-0.223393336,1.103673816,0.011346216,0.281095445,-0.004087989
53,2.650000000,18,1.747231603,-0.217576608,1.103588700,-0.047401316,0.300371408,-0.004420989
53,2.650000000,19,1.745720863,-0.211387336,1.103497386,-0.103117600,0.318315387,-0.004710562
53,2.650000000,20,1.743130207,-0.204854071,1.103400707,-0.155321002,0.334740072,-0.004959261
53,2.650000000,21,1.739533901,-0.198008761,1.103299379,-0.203624457,0.349498332,-0.005169496
53,2.650000000,22,1.735013127,-0.190885901,1.103194237,-0.247727290,0.362479806,-0.005343640
53,2.650000000,23,1.729654074,-0.183521852,1.103085876,-0.287407488,0.373607814,-0.005484026
53,2.650000000,24,1.723547101,-0.175954178,1.102975130,-0.322514355,0.382836312,-0.005592843
54,2.700000000,0,1.631191254,-0.267170936,1.102738619,0.589451909,0.105499662,-0.023017846
54,2.700000000,1,1.643626094,-0.265322208,1.102286220,0.652558863,0.079725578,-0.022216085
54,2.700000000,2,1.657201290,-0.263952792,1.101856470,0.702080846,0.058194891,-0.020757025
54,2.700000000,3,1.671585798,-0.262950480,1.101455450,0.733092546,0.043219350,-0.019345455
54,2.700000000,4,1.686397672,-0.262176782,1.101082087,0.744912624,0.035336323,-0.017982036
54,2.700000000,5,1.701263428,-0.261492014,1.100735545,0.738787949,0.034233093,-0.016667308
54,2.700000000,6,1.715843916,-0.260767162,1.100414872,0.716762364,0.039209854,-0.015401685
54,2.700000000,7,1.729843855,-0.259888977,1.100118995,0.681136608,0.049417038,-0.014185455
54,2.700000000,8,1.743014693,-0.258761674,1.099846959,0.634213924,0.063974880,-0.013018659
54,2.700000000,9,1.755152225,-0.257306814,1.099597812,0.578184664,0.082032032,-0.011901269
54,2.700000000,10,1.766095161,-0.255462527,1.099370480,0.515076756,0.102792948,-0.010833018
54,2.700000000,11,1.775720716,-0.253182113,1.099164128,0.446738005,0.125529319,-0.009813516
54,2.700000000,12,1.783941269,-0.250432730,1.098977566,0.374833912,0.149583623,-0.008842246
54,2.700000000,13,1.790700555,-0.247193977,1.098809958,0.300852358,0.174368575,-0.007918583
54,2.700000000,14,1.795970559,-0.243456602,1.098660350,0.226111382,0.199364752,-0.007041759
54,2.700000000,15,1.799747825,-0.239221022,1.098527908,0.151768804,0.224117219,-0.006210887
54,2.700000000,16,1.802050829,-0.234496161,1.098411560,0.078832082,0.248231754,-0.005425076
54,2.700000000,17,1.802916408,-0.229298249,1.098310471,0.008168396,0.271370918,-0.004683297
54,2.700000000,18,1.802397490,-0.223649710,1.098223805,-0.059485380,0.293250173,-0.003984488
54,2.700000000,19,1.800560951,-0.217578173,1.098150730,-0.123512909,0.313633978,-0.003327505
54,2.700000000,20,1.797484398,-0.211115539,1.098090410,-0.183408991,0.332332015,-0.002711164
54,2.700000000,21,1.793254614,-0.204297081,1.098041892,-0.238770455,0.349195510,-0.002134237
54,2.700000000,22,1.787965655,-0.197160646,1.098004580,-0.289287448,0.364113778,-0.001595432
54,2.700000000,23,1.781716704,-0.189745963,1.097977638,-0.334735215,0.377011001,-0.001093531
54,2.700000000,24,1.774610877,-0.182093903,1.097960472,-0.374966413,0.387843341,-0.000627187
55,2.750000000,0,1.664870620,-0.263680875,1.101050019,0.740207791,0.041658964,-0.041160207
55,2.750000000,1,1.680167794,-0.263001442,1.100270510,0.787346184,0.027274787,-0.036780886
55,2.750000000,2,1.696254611,-0.262548476,1.099565506,0.818210423,0.019112609,-0.033718780
55,2.750000000,3,1.712768078,-0.262194037,1.098920465,0.829872787,0.017402846,-0.030790361
55,2.750000000,4,1.729324222,-0.261811912,1.098332644,0.822689652,0.021783967,-0.027994595
55,2.750000000,5,1.745562196,-0.261286765,1.097799420,0.798420548,0.031578574,-0.025330173
55,2.750000000,6,1.761162877,-0.260518223,1.097318172,0.759358406,0.045980666,-0.022795511
55,2.750000000,7,1.775854468,-0.259422541,1.096886396,0.707918882,0.064157501,-0.020388672
55,2.750000000,8,1.789413095,-0.257932305,1.096501350,0.646450937,0.085302934,-0.018107491
55,2.750000000,9,1.801660538,-0.255995780,1.096160769,0.577152967,0.108663723,-0.015949497
55,2.750000000,10,1.812460661,-0.253575683,1.095862150,0.502039731,0.133551255,-0.013912063
55,2.750000000,11,1.821715593,-0.250647724,1.095603108,0.422932744,0.159345493,-0.011992317
55,2.750000000,12,1.829362154,-0.247199491,1.095381260,0.341462314,0.185494870,-0.010187207
55,2.750000000,13,1.835367918,-0.243228808,1.095194459,0.259074599,0.211514026,-0.008493552
55,2.750000000,14,1.839727640,-0.238742605,1.095040441,0.177041173,0.236980617,-0.006908112
55,2.750000000,15,1.842459440,-0.233755663,1.094917059,0.096469425,0.261531621,-0.005427502
55,2.750000000,16,1.843602538,-0.228289455,1.094822288,0.018313332,0.284859329,-0.004048172
55,2.750000000,17,1.843213439,-0.222371116,1.094754219,-0.056615766,0.306707561,-0.002766650
55,2.750000000,18,1.841363788,-0.216032356,1.094710827,-0.127638608,0.326867700,-0.001579332
55,2.750000000,19,1.838137507,-0.209308684,1.094690204,-0.194197714,0.345174849,-0.000482625
55,2.750000000,20,1.833628416,-0.202238470,1.094690681,-0.255847484,0.361504287,0.000527121
55,2.750000000,21,1.827938437,-0.194862217,1.094710469,-0.312244684,0.375767797,0.001453529
55,2.750000000,22,1.821175098,-0.187221825,1.094748020,-0.363139540,0.387910634,0.002300174
55,2.750000000,23,1.813450456,-0.179360017,1.094801784,-0.408367157,0.397908360,0.003070673
55,2.750000000,24,1.804878592,-0.171319678,1.094870210,-0.447839826,0.405764550,0.003768548
56,2.800000000,0,1.705072641,-0.262807071,1.099335670,0.847256720,0.000391262,-0.025896953
56,2.800000000,1,1.722191691,-0.262924075,1.098840714,0.861883938,-0.011903021,-0.023601769
56,2.800000000,2,1.739432693,-0.263259560,1.098390579,0.859247983,-0.020797420,-0.021413637
56,2.800000000,3,1.756446838,-0.263716996,1.097983122,0.839355052,-0.023890797,-0.019330954
56,2.800000000,4,1.772902369,-0.264173001,1.097616315,0.803735614,-0.020656474,-0.017352100
56,2.800000000,5,1.788506031,-0.264503509,1.097288013,0.754536748,-0.011437502,-0.015475249
56,2.800000000,6,1.803009152,-0.264595598,1.096996307,0.694078863,0.003048382,-0.013698503
56,2.800000000,7,1.816209674,-0.264352322,1.096739173,0.624643981,0.021950521,-0.012019768
56,2.800000000,8,1.827949762,-0.263694048,1.096514583,0.548377633,0.044401713,-0.010436797
56,2.800000000,9,1.838112593,-0.262558252,1.096320748,0.467247486,0.069572657,-0.008947187
56,2.800000000,10,1.846619129,-0.260898232,1.096155763,0.383029729,0.096696064,-0.007548443
56,2.800000000,11,1.853423834,-0.258682072,1.096017957,0.297308862,0.125075907,-0.006237946
56,2.800000000,12,1.858510852,-0.255890995,1.095905423,0.211483851,0.154089421,-0.005013039
56,2.800000000,13,1.861890554,-0.252517939,1.095816612,0.126777530,0.183185682,-0.003870920
56,2.800000000,14,1.863596320,-0.248566210,1.095749855,0.044247054,0.211882606,-0.002808785
56,2.800000000,15,1.863680720,-0.244048059,1.095703602,-0.035204858,0.239763066,-0.001823794
56,2.800000000,16,1.862213373,-0.238983467,1.095676184,-0.110818870,0.266470879,-0.000913007
56,2.800000000,17,1.859277487,-0.233398974,1.095666289,-0.181968018,0.291706592,-0.000073495
56,2.800000000,18,1.854967713,-0.227326602,1.095672607,-0.248146996,0.315223396,0.000697623
56,2.800000000,19,1.849387407,-0.220802754,1.095693588,-0.308961958,0.336822927,0.001403289
56,2.800000000,20,1.842646837,-0.213867411,1.095728040,-0.364120483,0.356351465,0.002046384
56,2.800000000,21,1.834861398,-0.206563175,1.095774770,-0.413422346,0.373696119,0.002629766
56,2.800000000,22,1.826149464,-0.198934555,1.095832586,-0.456750661,0.388781250,0.003156253
56,2.800000000,23,1.816631198,-0.191027194,1.095900536,-0.494064212,0.401565105,0.003628666
56,2.800000000,24,1.806426644,-0.182887271,1.095977306,-0.525390387,0.412037134,0.004049771
57,2.850000000,0,1.748431921,-0.263713211,1.098971844,0.871586978,-0.032637183,0.009218172
57,2.850000000,1,1.765768170,-0.264437795,1.099103332,0.860269904,-0.039017711,0.003930576
57,2.850000000,2,1.782761455,-0.265239179,1.099135160,0.836854398,-0.040191092,-0.000746927
57,2.850000000,3,1.799153805,-0.266008049,1.099079609,0.800178647,-0.035748385,-0.004817008
57,2.850000000,4,1.814685106,-0.266632736,1.098948598,0.750956118,-0.025833353,-0.008284917
57,2.850000000,5,1.829119325,-0.267008275,1.098754168,0.690763831,-0.010934371,-0.011157228
57,2.850000000,6,1.842255712,-0.267041534,1.098508120,0.621516645,0.008275358,-0.013441303
57,2.850000000,7,1.853933096,-0.266653687,1.098222256,0.545194626,0.031047085,-0.015144825
57,2.850000000,8,1.864029169,-0.265781075,1.097908020,0.463702500,0.056627538,-0.016275709
57,2.850000000,9,1.872458458,-0.264374733,1.097576141,0.378798902,0.084302627,-0.016912133
57,2.850000000,10,1.879168987,-0.262399465,1.097234845,0.292074144,0.113412328,-0.017223658
57,2.850000000,11,1.884138942,-0.259832799,1.096890450,0.204957083,0.143344879,-0.017214580
57,2.850000000,12,1.887373090,-0.256663918,1.096549392,0.118713684,0.173543304,-0.016892001
57,2.850000000,13,1.888900518,-0.252892613,1.096217871,0.034448795,0.203510150,-0.016264372
57,2.850000000,14,1.888770461,-0.248527944,1.095901847,-0.046886083,0.232806921,-0.015340618
57,2.850000000,15,1.887049913,-0.243587300,1.095607162,-0.124481224,0.261049747,-0.014129842
57,2.850000000,16,1.883820653,-0.238095179,1.095339417,-0.197653592,0.287901372,-0.012641039
57,2.850000000,17,1.879176855,-0.232082441,1.095103502,-0.265829414,0.313060790,-0.010947200
57,2.850000000,18,1.873223662,-0.225585684,1.094900489,-0.328540295,0.336266071,-0.009352246
57,2.850000000,19,1.866073728,-0.218646035,1.094728470,-0.385444403,0.357321709,-0.007853490
57,2.850000000,20,1.857845783,-0.211307943,1.094585419,-0.436313778,0.376092136,-0.006448166
57,2.850000000,21,1.848662019,-0.203618065,1.094469547,-0.481016666,0.392489702,-0.005133339
57,2.850000000,22,1.838646412,-0.195624381,1.094379187,-0.519504428,0.406466603,-0.003906097
57,2.850000000,23,1.827922940,-0.187375501,1.094312549,-0.551801562,0.418009698,-0.002763428
57,2.850000000,24,1.816614747,-0.178919986,1.094267845,-0.577998221,0.427136391,-0.001702347
58,2.900000000,0,1.791214585,-0.265755564,1.099817038,0.835757315,-0.042015582,0.023087030
58,2.900000000,1,1.807708502,-0.266475230,1.100249410,0.812645972,-0.028684512,0.020154528
58,2.900000000,2,1.823663592,-0.266865999,1.100633740,0.781154513,-0.009647571,0.018280439
58,2.900000000,3,1.838881731,-0.266836822,1.100985169,0.738751173,0.013106341,0.016856488
58,2.900000000,4,1.853139877,-0.266322702,1.101298094,0.685254335,0.038735721,0.014440484
58,2.900000000,5,1.866225719,-0.265272439,1.101560593,0.621779442,0.066617973,0.011804882
